"","ID","P.value","Significant","Expression.profile","VEG","MEI","FRG","DEV1","DEV2.3","DEV4"
"11027","PTET.51.1.G0560055","0,1359095","NO","none","1412,034123","1213,976772","1313,143493","1734,617684","1809,461537","1606,248057"
"11028","PTET.51.1.G0560056","0,057904448","NO","none","238,959957","390,9630627","346,0975105","321,7628347","327,1944573","457,4001313"
"11029","PTET.51.1.G0560057","0,469261722","NO","none","104,0018276","125,7081036","112,1017106","157,5759095","117,8774062","152,9013166"
"11030","PTET.51.1.G0560058","0,133256477","NO","none","111,454082","98,77735879","82,14496227","106,6687912","96,34236153","37,31223889"
"11031","PTET.51.1.G0560059","0,877015621","NO","none","18,47239945","10,98431438","19,05664124","25,30784286","15,27674375","12,28314157"
"11032","PTET.51.1.G0560060","0,265165811","NO","none","191,7544018","139,2595751","152,1055725","170,847172","218,6354105","173,1978659"
"11033","PTET.51.1.G0560061","0,016391655","NO","none","116,6069801","125,984929","142,3621495","155,0062006","262,0788064","171,2891786"
"11034","PTET.51.1.G0560062","2,79E-001","NO","none","150,7682207","122,5032912","98,59932239","104,5945935","141,0862116","119,4330963"
"11035","PTET.51.1.G0560064","0,039004092","NO","none","1591,165905","1454,014096","2096,869734","2120,500437","2147,494949","1286,140353"
"11036","PTET.51.1.G0560065","0,025047097","NO","none","2007,11935","1764,061453","1324,674501","1672,268355","1877,013539","1569,886883"
"11037","PTET.51.1.G0560066","3,37E-001","NO","none","6,377071703","8,684243801","3,053770822","1,023433884","11,53022343","2,346450311"
"11038","PTET.51.1.G0560067","0,039631342","NO","none","1316,437445","952,2970025","851,300596","982,8923536","1488,410004","1329,428057"
"11039","PTET.51.1.G0560068","0,415498307","NO","none","1335,516595","1117,837926","1764,790808","1794,609465","1337,344576","831,6609251"
"11040","PTET.51.1.G0560069","0,047538057","NO","none","14,3160731","31,27082248","27,61501174","17,54451348","36,58754663","36,53967998"
"11041","PTET.51.1.G0560070","0,778215681","NO","none","413,2452617","448,6052815","457,4272552","433,6651549","393,5907158","453,9668354"
"11042","PTET.51.1.G0560071","2,40E-001","NO","none","126,6184754","95,46998479","136,1845933","203,8410309","183,4240528","151,5389108"
"11043","PTET.51.1.G0560073","1,52E-004","NO","none","320,012293","212,7975805","149,818605","196,2090557","248,5064773","211,2720103"
"11044","PTET.51.1.G0560075","0,040800305","NO","none","2870,001717","1653,962392","2489,686716","2385,993298","2563,629601","1534,202257"
"11045","PTET.51.1.G0560076","0,87767376","NO","none","2,378884612","1,768206705","5,731099344","0","1,483057021","2,873080514"
"11046","PTET.51.1.G0560077","6,44E-001","NO","none","34,66392629","44,5536529","30,79009648","38,24425953","24,29050873","26,3137642"
"11047","PTET.51.1.G0560083","1,10E-002","NO","none","119,00906","287,2669187","218,4979345","168,5237336","75,73975744","120,8533475"
"11048","PTET.51.1.G0560086","1,05E-001","NO","none","221,9137363","201,9464467","250,2446682","162,3558896","163,8677895","179,7720928"
"11049","PTET.51.1.G0560089","0,001747111","NO","none","4379,025628","3614,426174","2560,82171","2670,871403","2586,331033","3019,575816"
"11050","PTET.51.1.G0560091","7,58E-003","NO","none","192,6504866","221,1648314","215,5654777","266,0377849","293,8053024","233,7561237"
"11051","PTET.51.1.G0560093","1,00E+000","NO","none","0","0","1,477830648","21,01028464","1,736556771","0"
"11052","PTET.51.1.G0560095","6,70E-002","NO","none","58,28125657","75,32230498","68,32671459","97,95656759","101,9714385","72,2387742"
"11053","PTET.51.1.G0560097","0,428335726","NO","none","66,00836242","83,16154933","70,86977612","108,4876709","91,44916614","75,99055285"
"11054","PTET.51.1.G0560098","9,37E-002","NO","none","15,99005117","17,46623164","16,42594436","13,8925955","30,49933384","21,41045629"
"11055","PTET.51.1.G0560100","0,081056914","NO","none","19,43124314","24,63606492","49,09831376","34,64791732","13,66684309","10,02775637"
"11056","PTET.51.1.G0560101","6,24E-001","NO","none","2,17671287","0,706593322","2,453397573","0,939643976","2,000684952","0"
"11057","PTET.51.1.G0560104","0,09839585","NO","none","40,53362397","36,58956036","36,94584642","42,77012562","56,86121413","59,7299276"
"11058","PTET.51.1.G0560105","0,297776327","NO","none","87,57384966","57,41503141","71,93602138","53,33509886","60,69999383","61,06149692"
"11059","PTET.51.1.G0560106","0,410642444","NO","none","176,6900824","209,7208046","187,4896547","210,0557856","301,2351343","140,889332"
"11060","PTET.51.1.G0560107","0,369066666","NO","none","567,1808802","545,8504164","424,1677012","481,0818987","575,2616236","480,379129"
"11061","PTET.51.1.G0560108","0,104661513","NO","none","196,6049087","164,2292541","161,4398805","235,6811963","250,6176554","230,6178537"
"11062","PTET.51.1.G0560109","6,84E-001","NO","none","518,2061515","523,0601518","586,5369794","456,528001","528,8780711","610,6851176"
"11063","PTET.51.1.G0560111","0,200785359","NO","none","998,2572423","751,951592","864,0559971","1110,903164","1263,794977","1084,655672"
"11064","PTET.51.1.G0560112","0,321847835","NO","none","22,20802965","11,10383214","18,54266603","7,481384041","20,90598437","5,479793963"
"11065","PTET.51.1.G0560113","0,310677655","NO","none","63,10616868","67,84519519","40,89140817","37,41397724","46,1801339","43,29172728"
"11066","PTET.51.1.G0560114","0,092796457","NO","none","337,361427","263,0238205","251,3522246","279,5890927","266,0473706","284,4159718"
"11067","PTET.51.1.G0560117","0,407667708","NO","none","260,3295186","201,9277829","318,3919381","274,7736515","304,2330515","312,7567406"
"11068","PTET.51.1.G0560118","1,97E-001","NO","none","46,24754661","40,73585723","66,44915784","67,23870049","62,58173631","89,6741108"
"11069","PTET.51.1.G0560122","0,107730773","NO","none","61,08770719","67,02872384","65,44111451","80,97690758","144,4910177","107,937237"
"11070","PTET.51.1.G0560124","0,807468584","NO","none","45,98968758","49,05705658","35,65159812","41,96463051","39,55477739","37,79677933"
"11071","PTET.51.1.G0560125","0,000196525","NO","none","167,1340828","262,7930688","206,6938924","201,243886","333,0740182","402,688956"
"11072","PTET.51.1.G0560126","0,487799156","NO","none","0,944832184","0,213476074","2,152822762","1,595481467","1,500350113","2,170884012"
"11073","PTET.51.1.G0560129","4,38E-002","NO","none","220,6315413","284,2911943","267,9996644","362,3826851","226,2113036","155,1624536"
"11074","PTET.51.1.G0560133","0,000902542","NO","none","653,2675358","565,225299","593,9801438","702,6856739","933,1542184","905,9788213"
"11075","PTET.51.1.G0560134","3,27E-001","NO","none","43,11787322","61,86759585","52,52909077","47,81907161","63,12429593","46,21249901"
"11076","PTET.51.1.G0560137","0,565493783","NO","none","86,91969271","100,5690436","93,61275574","81,46941151","94,22492486","87,67033311"
"11077","PTET.51.1.G0560145","1,20E-001","NO","none","130,8973776","95,8575037","163,2293506","171,0687472","193,5451965","165,6661145"
"11078","PTET.51.1.G0560149","0,011429028","NO","none","58,12216311","36,66269173","40,33882413","50,61480467","65,35031079","64,40571215"
"11079","PTET.51.1.G0560150","0,608601932","NO","none","155,2716353","154,1999346","175,5220514","144,4846045","154,3715523","175,6145084"
"11080","PTET.51.1.G0560152","0,008194739","NO","none","76,31353597","57,0654704","88,39894681","95,53125118","135,7533539","140,9407897"
"11081","PTET.51.1.G0560153","0,030544972","NO","none","1131,22147","645,7954848","779,3698265","799,9312029","895,3384804","662,0782114"
"11082","PTET.51.1.G0560154","6,02E-001","NO","none","4,769756928","5,44104573","4,518895297","3,898302654","5,264711676","7,342314822"
"11083","PTET.51.1.G0560156","0,248379664","NO","none","24,27981451","31,1201419","36,71217527","34,35846823","39,43535915","25,95838554"
"11084","PTET.51.1.G0560159","1,31E-001","NO","none","161,0379393","124,3978659","119,4331432","152,337055","172,9324099","183,6180897"
"11085","PTET.51.1.G0560162","0,017100488","NO","none","77,06208523","49,44574302","158,6294654","146,089464","126,6998979","130,1056354"
"11086","PTET.51.1.G0560163","2,78E-001","NO","none","37,48222115","26,70677667","29,60997518","36,33261163","43,22939914","38,9050805"
"11087","PTET.51.1.G0560166","0,155787965","NO","none","281,495337","215,6369405","147,5623292","301,0398761","287,9819597","162,9869148"
"11088","PTET.51.1.G0560167","0,357360445","NO","none","47,42240978","49,33115394","97,20569303","59,82290978","73,33524478","95,64138437"
"11089","PTET.51.1.G0560171","4,13E-001","NO","none","220,3911445","217,1690919","151,2072169","206,6644582","237,3872628","117,7024113"
"11090","PTET.51.1.G0560173","3,31E-001","NO","none","9,944385085","2,865473316","16,07606298","1,905286006","2,726069026","0"
"11091","PTET.51.1.G0560177","0,070890213","NO","none","43,49379858","47,31994622","54,79604441","55,96762792","59,15674268","67,34022584"
"11092","PTET.51.1.G0560178","5,24E-001","NO","none","79,76288655","91,72175499","84,0808159","104,1168525","73,98175714","58,40092118"
"11093","PTET.51.1.G0560180","0,398555662","NO","none","32,59912426","72,09127995","24,79256229","29,3986898","30,34582457","37,58945967"
"11094","PTET.51.1.G0560181","0,203671701","NO","none","23,77573953","3,340851377","8,161409716","2,565772087","5,120753609","7,807187105"
"11095","PTET.51.1.G0560185","1,19E-001","NO","none","218,802481","159,1177143","273,1523847","233,6337266","319,0573714","585,4896348"
"11096","PTET.51.1.G0560187","7,50E-002","NO","none","318,0618178","372,6130177","453,6828176","411,8000773","440,7271758","627,168204"
"11097","PTET.51.1.G0560188","5,33E-004","NO","none","463,4240732","429,4679214","261,0119021","292,5961444","313,4706859","253,2156884"
"11098","PTET.51.1.G0560191","0,020247088","NO","none","130,0117497","156,2599185","118,2748919","64,15090075","152,5359989","72,94333862"
"11099","PTET.51.1.G0560192","0,093483362","NO","none","113,6793303","62,77883391","92,9626031","51,44475515","98,57801802","91,13941287"
"11100","PTET.51.1.G0560194","0,364784623","NO","none","179,532787","237,7092796","285,3275686","197,2991419","236,3572279","281,4031287"
"11101","PTET.51.1.G0560195","2,27E-001","NO","none","89,83399858","60,31331232","56,47779879","78,79118939","107,6151316","112,3886619"
"11102","PTET.51.1.G0560197","1,49E-001","NO","none","8,453443384","8,274801611","2,81081883","0","3,359118789","13,20364544"
"11103","PTET.51.1.G0560199","5,25E-002","NO","none","13,66298033","6,342271741","1,387342752","3,553635736","5,67496401","19,20505575"
"11104","PTET.51.1.G0560202","1,12E-002","NO","none","1516,339223","1162,935583","900,3546726","860,046426","1071,467012","1016,964459"
"11105","PTET.51.1.G0560203","2,74E-002","NO","none","26,19677337","90,9584935","74,75736427","61,73548273","20,25116627","14,34211014"
"11106","PTET.51.1.G0560205","3,84E-001","NO","none","7230,011449","7037,821417","7152,091041","6360,224186","6316,8541","6846,47889"
"11107","PTET.51.1.G0560207","0,097285389","NO","none","9,115558435","22,50898951","27,60938248","32,12649208","22,78544727","1,977062785"
"11108","PTET.51.1.G0560208","1,59E-002","NO","none","0,167844208","0,721605841","1,002282336","2,189563008","0,657461398","1,052292547"
"11109","PTET.51.1.G0560211","0,89380592","NO","none","0","0","0","6,344986244","1,098771437","0"
"11110","PTET.51.1.G0560212","5,83E-001","NO","none","170,9894921","144,993143","147,9376055","170,9462551","191,3753261","141,1996373"
"11111","PTET.51.1.G0560214","0,297731644","NO","none","0","0","0","0,463052218","0","4,246601716"
"11112","PTET.51.1.G0560215","0,578180753","NO","none","385,8252214","482,9738112","416,9947838","321,0251499","349,4888975","261,1715098"
"11113","PTET.51.1.G0560216","2,44E-001","NO","none","85,73633122","82,85861155","79,22421448","77,28285923","48,86781239","32,47036001"
"11114","PTET.51.1.G0560218","9,72E-003","NO","none","0","0,817747346","7,936359106","4,628107028","2,43055671","4,134874271"
"11115","PTET.51.1.G0560220","0,043966965","NO","none","5,138744744","3,129713372","3,027833713","10,42864343","20,9639074","12,28413715"
"11116","PTET.51.1.G0560221","1","NO","none","0","0","0,55946446","0","0","0"
"11117","PTET.51.1.G0560222","6,39E-002","NO","none","212,6701693","195,4268453","175,7832101","189,2214917","300,4964605","264,3270787"
"11118","PTET.51.1.G0560224","0,473225897","NO","none","61,37546052","36,84829546","47,6220926","60,63049747","88,3773798","49,85765849"
"11119","PTET.51.1.G0560225","1,46E-003","NO","none","321,0456816","232,6042697","212,7328035","226,9363618","203,0005954","207,4536334"
"11120","PTET.51.1.G0560227","2,56E-002","NO","none","0,977297286","21,16512491","21,77950923","5,279343382","8,015702835","7,387096298"
"11121","PTET.51.1.G0560229","0,000138272","NO","none","1019,253482","942,3444517","1257,061632","1156,568125","1418,822786","1987,811014"
"11122","PTET.51.1.G0560230","0,113232653","NO","none","347,124981","315,2736033","312,9947973","266,8015154","306,4866916","275,3675727"
"11123","PTET.51.1.G0560231","0,301628388","NO","none","16,95499327","15,36134553","15,80610738","13,42464348","13,47778193","11,55095325"
"11124","PTET.51.1.G0560232","8,99E-002","NO","none","1497,142578","1149,319614","1286,431863","1148,386053","1103,639172","1220,002966"
"11125","PTET.51.1.G0560234","0,4987473","NO","none","42,63194024","48,44481518","40,32163412","37,94400271","59,11222754","60,87973463"
"11126","PTET.51.1.G0560235","8,12E-002","NO","none","78,39317982","121,3956853","83,3444045","99,73656956","87,90783602","97,36472074"
"11127","PTET.51.1.G0560237","0,006829829","NO","none","887,7860003","900,0144313","662,7802358","470,904086","467,1033118","504,1666628"
"11128","PTET.51.1.G0560238","0,416342031","NO","none","587,6332724","756,3374813","549,4611828","504,2410017","548,4321271","584,7303638"
"11129","PTET.51.1.G0560239","0,357769737","NO","none","157,5266586","178,0289272","118,8072794","108,4707143","141,4513216","88,27024019"
"11130","PTET.51.1.G0560246","9,97E-001","NO","none","0","0","0,634289997","2,68972243","0,333469235","0"
"11131","PTET.51.1.G0560252","2,60E-002","NO","none","20,70848039","61,45024726","35,05248897","68,30205777","59,63775063","53,11112793"
"11132","PTET.51.1.G0560254","6,92E-003","NO","none","1836,295677","1409,04347","1099,168661","923,6348624","1108,161016","1341,812056"
"11133","PTET.51.1.G0560262","0,006769869","NO","none","41,75503118","41,78897873","49,54664151","47,7301971","82,69322347","85,19581323"
"11134","PTET.51.1.G0560264","0,001671851","NO","none","2,487183501","0,541628849","2,510282519","2,045977079","3,97150141","7,64822086"
"11135","PTET.51.1.G0560265","0,939172688","NO","none","0","0","0","1,679572681","0,894034303","0"
"11136","PTET.51.1.G0560268","0,012559875","NO","none","16,82969168","13,26205442","9,436331315","17,57658372","28,58792601","25,50430267"
"11137","PTET.51.1.G0570001","0,498488653","NO","none","67,0465884","69,15966213","66,53323494","74,37084089","72,66847248","104,7101291"
"11138","PTET.51.1.G0570002","0,235665772","NO","none","19,77028365","10,35438259","14,02505313","13,37682592","27,88864285","32,57249439"
"11139","PTET.51.1.G0570003","0,249960678","NO","none","24,60419765","22,50235258","27,12588327","19,46332635","34,39722066","43,43699033"
"11140","PTET.51.1.G0570004","5,29E-001","NO","none","50,33125169","64,72657099","64,38506873","33,55776378","41,2703251","57,74974727"
"11141","PTET.51.1.G0570008","0,076822275","NO","none","23,46937424","23,42168743","17,39400822","17,33616564","23,70172836","30,15135198"
"11142","PTET.51.1.G0570009","0,027396932","NO","none","18,62445816","12,99268666","24,33839174","20,66190077","65,21378005","30,90908433"
"11143","PTET.51.1.G0570010","3,91E-001","NO","none","521,4854637","484,8890307","472,8091949","428,9985865","417,1138457","571,7529955"
"11144","PTET.51.1.G0570012","2,14E-001","NO","none","9,909042203","11,77390029","19,57737133","9,689466109","9,948436658","11,25888998"
"11145","PTET.51.1.G0570013","0,001824662","NO","none","869,5423737","1073,086543","589,5286203","651,8888921","484,6542708","465,8492696"
"11146","PTET.51.1.G0570015","0,126552628","NO","none","0","5,366563684","2,445835333","1,13165151","6,460678597","3,147540191"
"11147","PTET.51.1.G0570016","2,48E-002","NO","none","28,523268","34,85054909","60,90950987","45,63268399","63,16357335","64,55853401"
"11148","PTET.51.1.G0570018","2,37E-001","NO","none","1318,107111","1368,923615","1269,844571","1259,694653","1599,319701","1770,827869"
"11149","PTET.51.1.G0570021","3,81E-002","NO","none","62,76406997","70,5650555","95,02700675","89,92955465","97,84024015","115,2258504"
"11150","PTET.51.1.G0570022","1,11E-001","NO","none","661,7143899","620,0407711","508,8924054","535,0730853","880,1640032","614,1821799"
"11151","PTET.51.1.G0570023","8,61E-002","NO","none","407,5361114","558,1322333","564,9158251","469,5771659","300,9875801","317,148903"
"11152","PTET.51.1.G0570024","2,23E-003","NO","none","312,9383202","404,8472974","296,9316804","232,918132","186,3201236","177,0980161"
"11153","PTET.51.1.G0570026","0,100812712","NO","none","9,3498856","16,93837418","14,54583376","26,94161706","22,88699546","24,09979637"
"11154","PTET.51.1.G0570027","TRUE","NO","none","55,44278619","57,07918916","61,96730743","56,31250839","94,17183617","112,3748683"
"11155","PTET.51.1.G0570028","Inf","NO","none","0","0","0","0","0","0"
"11156","PTET.51.1.G0570029","0,05429736","NO","none","296,4849683","279,5073815","169,8284819","221,9208376","306,3544152","141,973142"
"11157","PTET.51.1.G0570031","1,64E-002","NO","none","0","1,93323933","40,10152431","10,19379365","0","17,89481516"
"11158","PTET.51.1.G0570033","1,51E-001","NO","none","6,212194585","13,88850502","24,25716373","10,11530951","3,933191615","15,46409517"
"11159","PTET.51.1.G0570035","5,37E-006","NO","none","1265,395361","1675,451776","1652,795825","1447,226725","716,1359936","713,0101251"
"11160","PTET.51.1.G0570036","0,078866768","NO","none","309,8978882","224,011155","195,5764103","197,8015831","209,8394273","278,5766709"
"11161","PTET.51.1.G0570037","0,118508971","NO","none","30,13847475","23,17629169","21,69043286","13,01006273","10,62725054","61,72609108"
"11162","PTET.51.1.G0570038","0,074572246","NO","none","245,9502369","125,5575434","160,9779129","192,9817287","201,4459367","256,2771777"
"11163","PTET.51.1.G0570039","0,108984497","NO","none","4,247289681","15,24373011","10,83267267","22,82947781","2,974199113","3,944950579"
"11164","PTET.51.1.G0570040","0,045850586","NO","none","87,90274946","62,6385958","47,12013846","128,9509542","154,7301843","120,0987034"
"11165","PTET.51.1.G0570041","0,44585276","NO","none","0","0","9,227487675","0","5,736261689","0"
"11166","PTET.51.1.G0570042","2,68E-001","NO","none","49,87790678","28,54872618","50,96300509","32,44959526","47,53903451","66,44208197"
"11167","PTET.51.1.G0570044","4,97E-001","NO","none","891,8370291","829,6870203","781,5480875","778,176834","809,5879262","778,94025"
"11168","PTET.51.1.G0570046","0,578264013","NO","none","1787,645563","2014,505821","1738,759045","2059,176517","1882,943648","1725,577982"
"11169","PTET.51.1.G0570047","0,00085798","NO","none","1811,24535","1400,418464","1488,955608","1327,473932","1089,602651","1114,203607"
"11170","PTET.51.1.G0570049","0,103678787","NO","none","9,952476439","36,27807925","24,65347034","34,08811487","60,87343815","14,54130122"
"11171","PTET.51.1.G0570050","4,56E-001","NO","none","35,39150477","33,56273289","50,50773713","29,90339703","31,2285031","24,31360676"
"11172","PTET.51.1.G0570053","1,41E-001","NO","none","6408,123558","5147,941967","4174,136668","3663,173859","3858,368419","6071,400358"
"11173","PTET.51.1.G0570056","3,31E-001","NO","none","9805,708367","10576,75836","8280,932981","8001,370388","8730,408536","8478,686602"
"11174","PTET.51.1.G0570057","3,48E-004","NO","none","1242,990967","1232,788469","834,3462494","823,5332867","957,0348876","698,5066868"
"11175","PTET.51.1.G0570059","1,89E-002","NO","none","175,2180048","214,8112811","244,9847838","285,5906445","184,7454834","177,590366"
"11176","PTET.51.1.G0570061","0,377589226","NO","none","5409,284732","5347,581058","4831,335576","4815,892436","5601,981051","4325,908866"
"11177","PTET.51.1.G0570062","0,578696593","NO","none","16,49054212","9,029313092","13,49397446","18,01547208","20,84887892","16,43511483"
"11178","PTET.51.1.G0570064","3,95E-001","NO","none","414,2652713","376,9893924","462,6937838","413,8220827","513,3025135","486,3530884"
"11179","PTET.51.1.G0570066","4,73E-001","NO","none","25,57143405","26,9713596","36,55884588","24,69942492","26,6982346","24,61710044"
"11180","PTET.51.1.G0570069","1,67E-001","NO","none","660,4549624","845,9068321","754,340221","733,2521571","666,3837307","596,6159041"
"11181","PTET.51.1.G0570071","4,41E-001","NO","none","5419,316052","5290,134262","4765,052146","4795,250322","5519,123653","4287,826203"
"11182","PTET.51.1.G0570073","1,64E-001","NO","none","36,94470966","32,8411658","48,89009814","38,6604582","56,39795287","32,13530778"
"11183","PTET.51.1.G0570075","2,73E-005","NO","none","266,1252405","469,5945146","299,2204401","189,9511394","180,2728124","165,306279"
"11184","PTET.51.1.G0570076","1,44E-005","NO","none","444,0848465","367,0347481","352,251295","302,6280634","267,6388549","276,9971116"
"11185","PTET.51.1.G0570077","0,056439617","NO","none","84,61162282","132,8968763","208,2137965","147,0161249","200,187113","355,7562883"
"11186","PTET.51.1.G0570079","1","NO","none","0","0","0,154782424","0","0","0,864733167"
"11187","PTET.51.1.G0570080","0,01970864","NO","none","26,35820465","22,74985829","56,86386325","125,0066697","76,99316895","119,7737083"
"11188","PTET.51.1.G0570082","0,073568397","NO","none","40,96135654","32,68398169","31,09683998","25,94893935","26,92464592","42,21429177"
"11189","PTET.51.1.G0570083","1","NO","none","0","0","0","3,150570977","0","0"
"11190","PTET.51.1.G0570084","0,022040235","NO","none","42,54648351","51,92679843","68,7851658","52,05343156","64,19022223","131,3072442"
"11191","PTET.51.1.G0570085","0,254545814","NO","none","0","0,888437192","2,813992678","0","1,305638166","7,039516207"
"11192","PTET.51.1.G0570086","0,360168117","NO","none","0","0,207251215","0,82237053","0,593945056","0,725099271","1,347013162"
"11193","PTET.51.1.G0570087","0,079659343","NO","none","100,2706442","193,5103448","155,8729021","117,6391662","127,5384145","146,2840752"
"11194","PTET.51.1.G0570088","0,213108832","NO","none","1,9386349","9,978366332","5,763604006","6,247338657","3,492507035","6,399585161"
"11195","PTET.51.1.G0570089","0,674980986","NO","none","0","5,540321759","4,078409902","1,691359156","0,484407941","1,81121611"
"11196","PTET.51.1.G0570090","0,454365102","NO","none","0,673462932","0,151927575","0,308431273","0,166420632","0,19065253","0,788241363"
"11197","PTET.51.1.G0570091","8,51E-001","NO","none","0","0,671263656","0","0,892661777","0,920113105","0,955919613"
"11198","PTET.51.1.G0570093","0,462604445","NO","none","2,731906375","3,534604194","3,524717779","4,95604187","1,143692466","6,511544931"
"11199","PTET.51.1.G0570094","7,10E-002","NO","none","8,710100224","12,65282524","15,95299338","9,721562385","14,46559002","32,10493851"
"11200","PTET.51.1.G0570099","5,23E-002","NO","none","44,40461342","80,67869063","73,30503952","71,0073551","61,73177633","101,7840408"
"11201","PTET.51.1.G0570102","0,239828107","NO","none","15,89206758","0","4,831396506","0","0","0"
"11202","PTET.51.1.G0570103","2,47E-001","NO","none","791,3972953","781,7018885","788,7885174","951,279211","775,1475762","561,4989814"
"11203","PTET.51.1.G0570108","0,286275526","NO","none","234,6550511","200,1754874","238,7609119","200,1568731","192,3902276","205,1569479"
"11204","PTET.51.1.G0570109","0,073337112","NO","none","93,60130112","80,55087018","77,53933169","102,1592538","146,5637235","105,8133662"
"11205","PTET.51.1.G0570110","5,03E-001","NO","none","287,9323563","357,8155323","331,7664609","296,0400789","347,2540267","458,4287529"
"11206","PTET.51.1.G0570112","0,102957598","NO","none","7,677582555","7,39642154","18,4507301","10,93214955","27,51218648","16,44610263"
"11207","PTET.51.1.G0570113","0,068651925","NO","none","16307,4497","15411,75628","13168,97032","11471,62902","12866,12916","12766,71608"
"11208","PTET.51.1.G0570114","0,575840224","NO","none","208,1375428","227,8474043","185,0340439","177,7821836","239,0284273","225,1745984"
"11209","PTET.51.1.G0570115","0,137372932","NO","none","0,630874982","4,569442243","4,256790116","5,876813939","2,971728669","5,097772122"
"11210","PTET.51.1.G0570116","1,34E-001","NO","none","145,7414378","141,4030296","147,5756468","156,4644544","197,0186986","194,7176828"
"11211","PTET.51.1.G0570118","2,51E-001","NO","none","40,20727797","101,4488891","51,70920931","37,19556903","46,50662138","19,92519488"
"11212","PTET.51.1.G0570120","6,73E-002","NO","none","6860,896049","7352,9199","5703,87939","5000,936602","6278,719178","5503,203947"
"11213","PTET.51.1.G0570122","2,88E-010","NO","none","5255,870085","3731,939557","3084,506074","2737,930053","3490,000264","2494,853161"
"11214","PTET.51.1.G0570123","0,013373184","NO","none","64,05913713","46,59667571","53,90289873","26,17391983","34,24331622","36,17751193"
"11215","PTET.51.1.G0570124","0,457618972","NO","none","78,12601694","39,39022001","71,75143546","50,25623907","55,03548537","117,9697797"
"11216","PTET.51.1.G0570125","6,54E-003","NO","none","1070,36624","653,1695633","772,5890226","695,1159623","818,1620206","924,2663576"
"11217","PTET.51.1.G0570128","1,50E-002","NO","none","39,25375401","43,38415507","55,21721646","71,34378525","64,29700529","54,00592047"
"11218","PTET.51.1.G0570132","3,16E-001","NO","none","400,4987071","364,822261","360,6529055","445,1408814","328,5846869","249,2747675"
"11219","PTET.51.1.G0570137","0,396210686","NO","none","246,6624229","219,2469443","231,7001855","213,1332011","185,8589893","134,0672949"
"11220","PTET.51.1.G0570138","0,02735672","NO","none","727,9649707","611,058007","537,5054731","566,1909054","445,4346666","307,0490778"
"11221","PTET.51.1.G0570140","0,000798923","NO","none","52,60668787","98,31713752","100,5525841","101,3629576","66,5003923","64,38792977"
"11222","PTET.51.1.G0570141","0,157751139","NO","none","4,698182519","26,23318452","5,196375746","11,72136618","4,978609124","6,962189092"
"11223","PTET.51.1.G0570142","3,97E-001","NO","none","101,8248912","73,43683678","130,9828758","91,83784949","81,35326805","111,8087056"
"11224","PTET.51.1.G0570143","2,14E-004","NO","none","653,0241804","511,7616726","341,8151648","333,220586","492,859343","431,9597186"
"11225","PTET.51.1.G0570145","1,66E-001","NO","none","281,1528575","305,8635085","166,5787546","182,0349273","208,8946874","131,2202509"
"11226","PTET.51.1.G0570147","1,96E-001","NO","none","65,81023609","39,20246952","49,63710373","62,13522638","56,30459727","49,35014398"
"11227","PTET.51.1.G0570149","8,65E-005","NO","none","2843,962414","2277,288743","1828,610548","1507,366455","1481,323516","2063,721753"
"11228","PTET.51.1.G0570150","1,11E-001","NO","none","114,928643","154,5933774","149,5814448","138,0136787","154,3040989","143,4386609"
"11229","PTET.51.1.G0570151","2,04E-002","NO","none","248,1730392","391,7559285","276,4540297","249,1557939","224,8712081","229,9872175"
"11230","PTET.51.1.G0570153","0,418222127","NO","none","1,244346072","1,175883658","1,549816234","0,507355264","0,905063948","1,06176495"
"11231","PTET.51.1.G0570154","1,00E+000","NO","none","0","0","0,455599755","0","0","0"
"11232","PTET.51.1.G0570156","1,28E-001","NO","none","39,02955925","62,97402546","48,54359664","26,25814201","28,20424221","32,07198816"
"11233","PTET.51.1.G0570158","0,080231465","NO","none","165,4430607","157,2815496","146,8279555","147,8580439","147,4942212","121,3222905"
"11234","PTET.51.1.G0570159","0,004340083","NO","none","420,0006163","253,4669673","232,357488","305,8973043","320,8721637","323,4631084"
"11235","PTET.51.1.G0570160","4,71E-003","NO","none","1027,591907","612,2207747","586,3763241","662,9454379","612,2414241","660,7713555"
"11236","PTET.51.1.G0570167","0,258809521","NO","none","80,05609608","151,5193051","129,2005978","97,21929793","103,6578541","90,22543584"
"11237","PTET.51.1.G0570168","6,87E-001","NO","none","9,688834679","14,05771697","14,41888638","8,475685974","15,40569595","20,99314213"
"11238","PTET.51.1.G0570170","1,77E-001","NO","none","38,30125258","61,94513488","40,53465205","46,3485719","43,9597205","53,04776933"
"11239","PTET.51.1.G0570175","0,073871188","NO","none","340,7806249","232,2627436","256,3380573","432,5465751","514,4109074","434,3670403"
"11240","PTET.51.1.G0570177","4,41E-005","NO","none","97,98181648","171,2946339","163,0158132","130,9632562","164,0888754","198,7486073"
"11241","PTET.51.1.G0570178","0,204207587","NO","none","205,8555364","303,4981275","247,5900869","236,3991978","238,9535716","205,8091776"
"11242","PTET.51.1.G0570179","0,018426413","NO","none","175,537195","317,7138755","257,8439149","261,8660155","291,6054223","332,2813178"
"11243","PTET.51.1.G0570180","1,00E+000","NO","none","0","0","4,549902081","0","0","0"
"11244","PTET.51.1.G0570182","0,37858974","NO","none","21,4382142","25,88939936","24,29859549","15,66657331","43,08786883","21,29980525"
